date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,run_id,row_role,period,time,plan_version_time,g_before_kwh,g_after_kwh,up_adjust_kwh,down_adjust_kwh,ordinary_yuan,up_fee_yuan,down_fee_yuan,emergency_kwh,emergency_yuan,total_yuan
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,31,05:20,execution,553.7675875,553.7675875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,32,05:30,00:00,559.1795833333333,559.1795833333333,0.0,0.0,240.50313879166666,0.0,0.0,0.0,0.0,240.50313879166666
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,32,05:30,00:00,559.1795833333333,559.1795833333333,0.0,0.0,240.50313879166666,0.0,0.0,0.0,0.0,240.50313879166666
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,32,05:30,execution,559.1795833333333,559.1795833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,33,05:40,00:00,1396.694470833333,1396.694470833333,0.0,0.0,518.5926570204166,0.0,0.0,0.0,0.0,518.5926570204166
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,33,05:40,00:00,1396.694470833333,1396.694470833333,0.0,0.0,518.5926570204166,0.0,0.0,0.0,0.0,518.5926570204166
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,33,05:40,execution,1396.694470833333,1396.694470833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,34,05:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,34,05:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,34,05:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,35,06:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,35,06:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,35,06:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,36,06:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,36,06:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,36,06:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,37,06:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,37,06:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,37,06:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,38,06:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,38,06:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,38,06:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,39,06:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,39,06:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,39,06:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,40,06:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,40,06:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,40,06:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,41,07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,41,07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,41,07:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,42,07:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,42,07:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,42,07:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,43,07:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,43,07:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,43,07:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,44,07:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,44,07:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,44,07:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,45,07:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,45,07:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,45,07:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,46,07:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,46,07:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,46,07:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,47,08:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,47,08:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,47,08:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,48,08:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,48,08:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,48,08:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,49,08:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,49,08:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,49,08:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,50,08:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,50,08:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,50,08:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,51,08:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,51,08:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,51,08:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,52,08:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,52,08:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,52,08:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,53,09:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,53,09:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,53,09:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,54,09:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,54,09:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,54,09:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,55,09:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,55,09:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,55,09:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,56,09:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,56,09:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,56,09:30,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,57,09:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,57,09:40,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,57,09:40,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,58,09:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,58,09:50,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,58,09:50,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,59,10:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,59,10:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,59,10:00,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,60,10:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,60,10:10,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,60,10:10,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,61,10:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,61,10:20,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,61,10:20,execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,period_total,62,10:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h,event,62,10:30,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
