date,period_index,time_label,q_or_g0_kwh,g_final_kwh,x_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,actual_load_kwh,actual_pv_kwh,actual_price,price_forecast_used,last_update_time,balance_residual_kwh,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan
2025-09-07,110,18:30,919.3782833333333,919.2875,721.9283333333333,0.0,0.0,0.0,0.0,10800.0,10800.0,721.9283333333333,0.0,1.2213,1.3868768828053246,18:00,0.0,1122.72582375,0.05543684250005754,0.0
2025-09-07,111,18:40,939.3984347222222,939.3379125,802.8135166666666,0.0,0.0,0.0,0.0,10800.0,10800.0,803.3929499999999,0.5794333333333332,1.3095,1.3517810389266698,18:00,0.0,1230.0629964187501,0.03962692499999321,0.0
2025-09-07,112,18:50,938.5769444444444,938.5466833333332,853.521,0.0,0.0,0.0,0.0,10800.0,10800.0,853.521,0.0,1.3485,1.4301305473234243,18:00,0.0,1265.6302024749998,0.020403554166705362,0.0
2025-09-07,113,19:00,86.91875000000005,86.91875000000005,86.91875000000005,0.0,0.0,732.9495833333333,0.0,10800.0,10027.403302198425,819.8683333333333,0.0,1.3037,1.5706304085041707,18:00,0.0,113.31597437500007,0.0,0.0
2025-09-07,114,19:10,101.28218333333336,101.28218333333336,101.28218333333336,0.0,0.0,699.7458166666665,0.0,10027.403302198425,9289.806447584666,801.0695999999999,0.0416,1.3025,1.5737289338491298,18:00,0.0,131.9200437916667,0.0,0.0
2025-09-07,115,19:20,113.52585833333342,113.52585833333342,113.52585833333342,0.0,0.0,683.6355916666666,0.0,9289.806447584666,8569.191261176835,797.1614500000001,0.0,1.3441,1.5327035801740754,18:00,0.0,152.59010618583346,0.0,0.0
2025-09-07,116,19:30,113.29333333333341,113.29333333333341,113.29333333333341,0.0,0.0,686.6966666666665,0.0,8569.191261176835,7845.349418406137,799.9899999999999,0.0,1.3781,1.5256052340831823,18:00,0.0,156.1295426666668,0.0,0.0
2025-09-07,117,19:40,128.8674708333333,128.8674708333333,128.8674708333333,0.0,0.0,683.9830125,0.0,7845.349418406137,7124.368018284998,812.8534666666666,0.002983333333333333,1.3635,1.543591629950942,18:00,0.0,175.71079648124996,0.0,0.0
2025-09-07,118,19:50,116.92719166666666,116.92719166666666,116.92719166666666,0.0,0.0,695.7696416666665,0.0,7124.368018284998,6390.962420129712,812.6968333333332,0.0,1.3571,1.5555411053500419,18:00,0.0,158.68189181083332,0.0,0.0
2025-09-07,119,20:00,87.4537499999999,87.4537499999999,87.4537499999999,0.0,0.0,714.2529166666667,0.0,6390.962420129712,5638.073739434676,801.7066666666666,0.0,1.3704,1.5518450576175744,18:00,0.0,119.84661899999986,0.0,0.0
2025-09-07,120,20:10,98.35858333333329,98.35858333333329,98.35858333333329,0.0,0.0,706.1411666666665,0.0,5638.073739434676,4893.735594009598,804.4999666666665,0.00021666666666666666,1.3553,1.5404655537260181,18:00,0.0,133.3053879916666,0.0,0.0
2025-09-07,121,20:20,113.97731250000004,113.97731250000004,113.97731250000004,0.0,0.0,693.8764041666666,0.0,4893.735594009598,4162.325643404859,807.8537166666666,0.0,1.3109,1.4897114939721077,18:00,0.0,149.41285895625003,0.0,0.0
2025-09-07,122,20:30,180.10158871506644,180.10158871506644,180.10158871506644,0.0,0.0,621.5167446182669,0.0,4162.325643404859,3507.189471095885,801.6183333333333,0.0,1.3079,1.4761599876322078,18:00,0.0,235.5548678804354,0.0,0.0
2025-09-07,123,20:40,137.6160041666667,137.6160041666667,137.6160041666667,0.0,0.0,652.5282625,0.0,3507.189471095885,2819.3642887184724,790.1442666666667,0.0,1.3878,1.5687929445214486,18:00,0.0,190.98349058250002,0.0,0.0
2025-09-07,124,20:50,962.6968458333333,962.6968458333333,962.6968456148646,0.0,178.41037894819803,0.0,0.0,2819.3642887184724,2988.619235425491,784.2864666666666,0.0,1.2581,1.3683988245079604,18:00,2.842170943040401e-14,1211.1689017429167,0.0,0.0
2025-09-07,125,21:00,1022.087175925926,1022.087175925926,1022.0871757074818,0.0,224.6471757074818,0.0,0.0,2988.619235425491,3201.738258973398,797.44,0.0,1.008,0.983574370962826,18:00,-2.842170943040401e-14,1030.2638733333333,0.0,0.0
2025-09-07,126,21:10,1746.3108541666666,1746.3108541666666,1662.6086664481843,0.0,833.333333114851,0.0,0.0,3201.738258973398,3992.3076738082223,829.2753333333333,0.0,1.0263,0.9416914942439715,18:00,0.0,1792.23882963125,0.0,0.0
2025-09-07,127,21:20,923.8314875,923.8314875,923.8314872815545,0.0,99.70695394822124,0.0,0.0,3992.3076738082223,4086.8979957183915,824.1245333333333,0.0,1.0488,1.0011038477616563,18:00,-2.842170943040401e-14,968.9144640899999,0.0,0.0
2025-09-07,128,21:30,958.4708333333333,958.4708333333333,958.4708331148825,0.0,159.95249978154922,0.0,0.0,4086.8979957183915,4238.642260742576,798.5183333333332,0.0,0.9944,1.031482278649147,18:00,2.842170943040401e-14,953.1033966666666,0.0,0.0
2025-09-07,129,21:40,149.9765083333334,149.9765083333334,149.9765083333334,0.0,0.0,655.866225,0.0,4238.642260742576,3547.29855695042,805.8427333333334,0.0,1.0079,1.1025910644917443,18:00,0.0,151.16132274916674,0.0,0.0
2025-09-07,130,21:50,878.4936333333334,878.4936333333334,878.4936333333334,0.0,165.37360000000012,0.0,0.0,3547.29855695042,3704.1857292089067,713.1200333333333,0.0,0.7587,0.8712815110566843,18:00,0.0,666.5131196100001,0.0,0.0
2025-09-07,131,22:00,724.6158333333333,724.6158333333333,724.6158333333333,0.0,148.2891666666667,0.0,0.0,3704.1857292089067,3844.865184907402,576.3266666666666,0.0,0.3751,0.4778577574550036,18:00,0.0,271.8033990833333,0.0,0.0
2025-09-07,132,22:10,1567.9500749999997,1567.9500747918003,1428.203299781524,0.0,833.3333331148573,0.0,0.0,3844.865184907402,4635.434599742232,594.8699666666666,0.0,0.3684,0.4493004385119247,18:00,1.1368683772161603e-13,577.6328075532992,3.83503220291459e-08,0.0
2025-09-07,133,22:20,19.49580000000003,19.495800187379704,19.495800187379704,4.865137270826381e-08,0.0,585.7896664306355,0.0,4635.434599742232,4017.958074505204,605.2854666666666,0.0,0.4664,0.5128207285354183,18:00,0.0,9.092841207393894,4.369693940020625e-08,1.1345500115567119e-07
2025-09-07,134,22:30,747.0670833333332,747.0670833333332,747.0670831148617,0.0,183.1737497815284,0.0,0.0,4017.958074505204,4191.731951564224,563.8933333333333,0.0,0.4684,0.4873948000138348,18:00,0.0,349.9262218333333,0.0,0.0
2025-09-07,135,22:40,727.2725166666667,727.2725166666667,727.2725164481947,0.0,138.18554978152807,0.0,0.0,4191.731951564224,4322.826274673887,589.0869666666666,0.0,0.444,0.46857145149928525,18:00,-2.842170943040401e-14,322.9089974,0.0,0.0
2025-09-07,136,22:50,746.8756208333332,746.8756208333332,746.8756206145497,0.0,146.9364706145497,0.0,0.0,4322.826274673887,4462.222450220401,599.9391499999999,0.0,0.4438,0.46604518620467833,18:00,5.684341886080802e-14,331.46340052583326,0.0,0.0
2025-09-07,137,23:00,773.0224999999999,773.0224999999999,773.0224997812462,0.0,200.64249978124622,0.0,0.0,4462.222450220401,4652.568638641973,572.38,0.0,0.4542,0.4735173602577754,18:00,0.0,351.1068195,0.0,0.0
2025-09-07,138,23:10,744.7820916666666,744.7820916666666,744.7820914478888,0.0,170.68585811455546,0.0,0.0,4652.568638641973,4814.495461448671,574.0962333333333,0.0,0.4326,0.4900960996152358,18:00,0.0,322.192732855,0.0,0.0
2025-09-07,139,23:20,733.8026375,733.8026375,733.8026372812359,0.0,130.6402539479026,0.0,0.0,4814.495461448671,4938.431688422124,603.1623833333333,0.0,0.4453,0.5020406141818057,18:00,-2.842170943040401e-14,326.76231447874994,0.0,0.0
2025-09-07,140,23:30,756.1220833333333,756.1220833333333,756.1220831145672,0.0,128.93708311456723,0.0,0.0,4938.431688422124,5060.752145672265,627.185,0.0,0.4766,0.5019523926284073,18:00,2.842170943040401e-14,360.36778491666666,0.0,0.0
2025-09-07,141,23:40,755.3147958333332,755.3147958333332,755.3147956145624,0.0,136.84751228122906,0.0,0.0,5060.752145672265,5190.57709495323,618.4672833333333,0.0,0.4409,0.492140752362458,18:00,5.684341886080802e-14,333.0182934829166,0.0,0.0
2025-09-07,142,23:50,742.2220458333334,742.2220458333334,742.2220456145594,0.0,128.74599561455946,0.0,0.0,5190.57709495323,5312.716270683647,613.47605,0.0,0.4083,0.47263283029064784,18:00,-2.842170943040401e-14,303.04926131375004,0.0,0.0
2025-09-07,143,0:00+1,731.0754166666667,731.0754166666667,731.0754164478922,0.0,113.79041644789221,0.0,0.0,5312.716270683647,5420.667338245975,617.285,0.0,0.4135,0.45881048879869346,18:00,-1.4210854715202004e-14,302.29968479166666,0.0,0.0
